feeder_id,state,date,units_injected_kwh,units_billed_kwh,loss_percentage,transformer_age_years,temperature_celsius,load_factor,smart_meter_installed,voltage_fluctuation,outage_hours_monthly
FEEDER_087,Tamil Nadu,2024-01-22,1086.66,982.59,9.58,30,42.8,0.5,True,3.7,2.9
FEEDER_087,Gujarat,2024-01-23,2677.04,2306.83,13.83,8,37.3,0.71,False,0.64,5.4
FEEDER_087,Tamil Nadu,2024-01-24,4939.62,4404.0,10.84,22,30.9,0.61,False,5.84,9.9
FEEDER_087,Tamil Nadu,2024-01-25,558.29,470.27,15.77,18,31.9,0.92,False,5.8,5.9
FEEDER_087,Uttar Pradesh,2024-01-26,3712.52,2831.61,23.73,11,19.2,0.52,True,0.54,12.5
FEEDER_087,Madhya Pradesh,2024-01-27,1016.37,706.76,30.46,24,22.1,0.83,False,6.59,11.6
FEEDER_087,Tamil Nadu,2024-01-28,3850.1,3379.63,12.22,22,35.9,0.69,False,3.16,2.0
FEEDER_087,Gujarat,2024-01-29,4435.0,3871.11,12.71,10,35.1,0.63,False,1.43,12.9
FEEDER_087,Uttar Pradesh,2024-01-30,3193.61,2371.47,25.74,12,40.3,0.83,False,4.26,11.4
FEEDER_088,Uttar Pradesh,2024-01-01,3431.56,2916.84,15.0,20,28.6,0.56,False,7.04,19.8
FEEDER_088,Tamil Nadu,2024-01-02,943.1,792.56,15.96,19,24.8,0.75,False,1.71,7.6
FEEDER_088,Bihar,2024-01-03,1087.96,757.83,30.34,20,17.6,0.52,False,5.48,6.6
FEEDER_088,Rajasthan,2024-01-04,4673.0,4355.83,6.79,6,15.1,0.61,True,2.11,16.7
FEEDER_088,Madhya Pradesh,2024-01-05,3345.99,2474.37,26.05,8,34.9,0.49,True,5.29,5.8
FEEDER_088,Madhya Pradesh,2024-01-06,4868.95,3779.58,22.37,2,24.9,0.91,False,8.96,15.9
FEEDER_088,West Bengal,2024-01-07,1070.15,993.99,7.12,23,42.1,0.9,False,8.94,18.3
FEEDER_088,Madhya Pradesh,2024-01-08,2545.32,1793.62,29.53,5,34.7,0.86,True,0.83,6.4
FEEDER_088,Rajasthan,2024-01-09,4027.0,2824.65,29.86,27,35.0,0.65,True,2.93,2.9
FEEDER_088,Bihar,2024-01-10,4014.9,3570.78,11.06,16,33.3,0.7,False,9.38,6.6
FEEDER_088,Rajasthan,2024-01-11,3878.75,3304.41,14.81,15,22.9,0.93,False,3.17,14.8
FEEDER_088,Bihar,2024-01-12,4141.71,3489.39,15.75,14,19.5,0.49,False,7.05,10.3
FEEDER_088,Bihar,2024-01-13,4844.3,4054.41,16.31,22,31.4,0.45,True,4.92,1.9
FEEDER_088,Rajasthan,2024-01-14,3413.87,2252.02,34.03,27,37.4,0.86,False,4.51,4.4
FEEDER_088,Tamil Nadu,2024-01-15,4241.89,3715.27,12.41,9,25.6,0.89,False,5.97,11.6
FEEDER_088,Tamil Nadu,2024-01-16,1353.25,960.1,29.05,9,19.1,0.43,False,9.32,11.8
FEEDER_088,Tamil Nadu,2024-01-17,716.81,571.14,20.32,19,19.2,0.9,True,7.64,12.6
FEEDER_088,Gujarat,2024-01-18,2911.87,2160.94,25.79,27,43.0,0.9,True,7.62,2.8
FEEDER_088,Bihar,2024-01-19,2944.02,2160.89,26.6,18,32.5,0.75,False,5.74,7.5
FEEDER_088,Gujarat,2024-01-20,4140.68,3783.66,8.62,27,19.6,0.88,True,2.74,11.4
FEEDER_088,Madhya Pradesh,2024-01-21,1129.28,1047.57,7.24,27,35.6,0.61,False,1.05,15.6
FEEDER_088,Maharashtra,2024-01-22,4999.41,4663.09,6.73,21,25.0,0.61,False,5.97,11.0
FEEDER_088,Uttar Pradesh,2024-01-23,4437.01,3907.1,11.94,22,36.1,0.94,True,6.92,1.9
FEEDER_088,Bihar,2024-01-24,2653.05,2166.45,18.34,22,34.1,0.68,False,8.05,9.6
FEEDER_088,West Bengal,2024-01-25,4312.31,2850.85,33.89,17,15.0,0.62,False,2.27,3.5
FEEDER_088,West Bengal,2024-01-26,2351.84,1701.74,27.64,18,44.4,0.63,True,0.92,16.1
FEEDER_088,Tamil Nadu,2024-01-27,4531.52,4259.57,6.0,29,37.6,0.84,False,5.67,3.1
FEEDER_088,Gujarat,2024-01-28,1632.06,1263.39,22.59,10,24.5,0.94,False,3.4,4.4
FEEDER_088,Uttar Pradesh,2024-01-29,4179.03,3873.51,7.31,7,18.7,0.53,False,1.86,5.8
FEEDER_088,Tamil Nadu,2024-01-30,1684.37,1282.73,23.85,2,17.4,0.54,False,8.33,1.2
FEEDER_089,Madhya Pradesh,2024-01-01,863.07,653.32,24.3,11,25.4,0.65,True,9.45,0.4
FEEDER_089,Maharashtra,2024-01-02,3303.65,2258.69,31.63,27,30.1,0.83,False,5.06,1.7
FEEDER_089,Madhya Pradesh,2024-01-03,2494.48,2228.42,10.67,10,31.5,0.52,True,7.12,0.6
FEEDER_089,Rajasthan,2024-01-04,3785.02,2736.82,27.69,4,24.2,0.89,True,8.89,6.0
FEEDER_089,Gujarat,2024-01-05,4316.21,4051.64,6.13,21,36.6,0.48,True,0.77,0.9
FEEDER_089,Rajasthan,2024-01-06,3388.73,2847.23,15.98,23,18.7,0.45,True,4.34,9.1
FEEDER_089,Uttar Pradesh,2024-01-07,4313.76,3462.59,19.73,1,37.7,0.93,True,4.54,7.0
FEEDER_089,Bihar,2024-01-08,1498.89,1178.87,21.35,21,25.2,0.81,True,0.97,11.4
FEEDER_089,Rajasthan,2024-01-09,2155.4,1712.3,20.56,27,21.8,0.64,False,2.06,14.7
FEEDER_089,Gujarat,2024-01-10,2907.66,2332.69,19.77,14,16.2,0.53,False,8.57,5.0
FEEDER_089,Madhya Pradesh,2024-01-11,2639.45,1862.33,29.44,19,34.0,0.9,True,5.19,6.7
FEEDER_089,Rajasthan,2024-01-12,1105.14,777.5,29.65,15,32.6,0.7,True,0.68,8.5
FEEDER_089,Bihar,2024-01-13,940.24,763.5,18.8,30,29.0,0.46,True,9.31,1.3
FEEDER_089,West Bengal,2024-01-14,539.24,406.85,24.55,6,24.9,0.53,True,2.38,4.0
FEEDER_089,Rajasthan,2024-01-15,4361.27,3089.75,29.15,4,23.8,0.75,False,9.76,15.8
FEEDER_089,Madhya Pradesh,2024-01-16,4641.16,3216.81,30.69,29,31.0,0.92,True,3.6,13.1
FEEDER_089,Maharashtra,2024-01-17,2247.82,1540.22,31.48,3,22.7,0.74,False,6.41,4.7
FEEDER_089,Uttar Pradesh,2024-01-18,3898.23,3438.69,11.79,23,35.1,0.66,True,3.7,19.6
FEEDER_089,Gujarat,2024-01-19,3902.66,3462.29,11.28,26,37.2,0.93,True,7.0,16.9
FEEDER_089,Gujarat,2024-01-20,4732.1,4245.09,10.29,13,29.4,0.89,True,5.69,5.8
FEEDER_089,Bihar,2024-01-21,4335.96,3871.41,10.71,16,15.5,0.62,False,7.55,19.2
FEEDER_089,Rajasthan,2024-01-22,2163.29,2002.19,7.45,3,23.5,0.73,True,7.98,12.6
FEEDER_089,Bihar,2024-01-23,4350.57,3745.86,13.9,3,43.7,0.78,True,5.66,14.0
FEEDER_089,Bihar,2024-01-24,4007.57,3005.65,25.0,24,35.7,0.81,True,2.28,14.4
FEEDER_089,Gujarat,2024-01-25,3179.46,2717.98,14.51,10,40.4,0.93,False,1.97,7.7
FEEDER_089,West Bengal,2024-01-26,4219.19,2935.49,30.43,11,26.4,0.77,False,2.71,4.1
FEEDER_089,Maharashtra,2024-01-27,3184.81,2833.2,11.04,4,37.8,0.64,False,7.83,9.7
FEEDER_089,Rajasthan,2024-01-28,2901.79,2454.31,15.42,29,29.8,0.54,False,8.76,8.8
FEEDER_089,West Bengal,2024-01-29,2122.89,1954.5,7.93,8,17.6,0.55,True,7.49,8.0
FEEDER_089,Maharashtra,2024-01-30,1994.2,1704.46,14.53,4,22.9,0.8,False,7.69,17.7
FEEDER_090,Tamil Nadu,2024-01-01,3018.16,2402.8,20.39,23,24.0,0.87,False,9.09,1.6
FEEDER_090,West Bengal,2024-01-02,1041.96,816.88,21.6,5,15.7,0.83,True,7.4,18.4
FEEDER_090,Tamil Nadu,2024-01-03,3396.67,3171.12,6.64,17,41.7,0.68,True,8.89,4.0
FEEDER_090,Tamil Nadu,2024-01-04,2775.03,2469.31,11.02,13,40.8,0.85,True,8.37,19.2
FEEDER_090,Tamil Nadu,2024-01-05,789.51,625.95,20.72,19,38.8,0.9,False,2.44,11.3
FEEDER_090,Maharashtra,2024-01-06,553.76,446.07,19.45,25,24.6,0.84,False,1.25,9.6
FEEDER_090,Gujarat,2024-01-07,3163.4,2567.21,18.85,26,27.6,0.41,True,5.31,17.9
FEEDER_090,Tamil Nadu,2024-01-08,650.31,590.07,9.26,16,29.8,0.56,True,7.86,0.3
FEEDER_090,Bihar,2024-01-09,1482.81,1153.4,22.22,3,43.6,0.74,False,2.45,3.9
FEEDER_090,Bihar,2024-01-10,3780.69,3034.5,19.74,11,43.7,0.44,True,3.69,6.4
FEEDER_090,Maharashtra,2024-01-11,2909.32,2275.72,21.78,11,28.5,0.8,False,5.43,13.4
FEEDER_090,Gujarat,2024-01-12,2995.43,2538.92,15.24,27,38.8,0.78,True,6.89,5.0
FEEDER_090,West Bengal,2024-01-13,2006.97,1386.54,30.91,7,23.8,0.85,False,4.28,14.0
FEEDER_090,Tamil Nadu,2024-01-14,2644.56,2407.65,8.96,5,35.9,0.67,False,2.33,2.9
FEEDER_090,Uttar Pradesh,2024-01-15,3750.09,2598.09,30.72,27,27.9,0.67,False,4.99,10.1
FEEDER_090,Maharashtra,2024-01-16,3425.68,2650.36,22.63,15,16.5,0.67,False,7.83,5.7
FEEDER_090,Madhya Pradesh,2024-01-17,4072.08,2899.8,28.79,30,37.5,0.75,True,3.72,19.0
FEEDER_090,Uttar Pradesh,2024-01-18,810.75,573.87,29.22,6,29.9,0.72,True,8.77,6.9
FEEDER_090,West Bengal,2024-01-19,791.46,713.77,9.82,18,19.3,0.59,True,8.24,6.4
FEEDER_090,Maharashtra,2024-01-20,1611.78,1414.64,12.23,12,33.2,0.86,False,2.91,10.3
FEEDER_090,Maharashtra,2024-01-21,1992.0,1854.07,6.92,1,27.8,0.43,True,4.73,19.2
FEEDER_090,Gujarat,2024-01-22,4171.96,3778.09,9.44,24,35.2,0.73,False,8.57,19.0
FEEDER_090,Maharashtra,2024-01-23,3676.95,3206.03,12.81,12,34.0,0.86,False,6.94,3.7
FEEDER_090,Bihar,2024-01-24,4805.28,4272.74,11.08,18,18.9,0.74,False,9.86,10.5
FEEDER_090,Uttar Pradesh,2024-01-25,3657.56,2841.31,22.32,2,38.4,0.43,True,4.46,15.2
FEEDER_090,Uttar Pradesh,2024-01-26,1781.06,1476.69,17.09,4,27.6,0.7,False,3.83,16.8
FEEDER_090,Madhya Pradesh,2024-01-27,4314.52,4001.35,7.26,13,30.9,0.72,False,2.36,14.3
FEEDER_090,Rajasthan,2024-01-28,2073.98,1723.95,16.88,5,26.3,0.59,False,7.01,11.0
FEEDER_090,Tamil Nadu,2024-01-29,4054.96,3370.4,16.88,5,33.5,0.76,True,0.56,6.5
FEEDER_090,Tamil Nadu,2024-01-30,771.93,696.96,9.71,3,23.8,0.67,True,9.31,16.4
FEEDER_091,Madhya Pradesh,2024-01-01,1432.02,1239.21,13.46,6,28.8,0.44,True,2.64,2.9
FEEDER_091,Rajasthan,2024-01-02,1354.94,892.83,34.11,10,36.4,0.72,False,5.77,7.2
FEEDER_091,Tamil Nadu,2024-01-03,3018.76,2201.88,27.06,30,19.7,0.58,True,5.07,15.2
FEEDER_091,Tamil Nadu,2024-01-04,872.06,577.77,33.75,21,19.7,0.41,True,3.73,9.1
FEEDER_091,Madhya Pradesh,2024-01-05,2054.16,1746.13,15.0,7,44.7,0.73,True,4.19,5.8
FEEDER_091,Uttar Pradesh,2024-01-06,2164.41,1432.52,33.81,30,41.6,0.43,True,9.6,20.0
FEEDER_091,Rajasthan,2024-01-07,516.31,379.55,26.49,5,21.5,0.68,False,7.99,9.0
FEEDER_091,Maharashtra,2024-01-08,2052.25,1528.86,25.5,5,35.8,0.93,True,6.2,3.8
FEEDER_091,Bihar,2024-01-09,3146.95,2115.15,32.79,11,25.5,0.93,True,3.04,1.6
FEEDER_091,West Bengal,2024-01-10,1142.72,752.51,34.15,9,21.5,0.45,False,4.29,0.9
FEEDER_091,Tamil Nadu,2024-01-11,2522.9,2006.2,20.48,18,26.3,0.88,False,2.84,18.7
FEEDER_091,Gujarat,2024-01-12,882.12,635.1,28.0,11,16.3,0.7,False,1.05,11.1
FEEDER_091,Uttar Pradesh,2024-01-13,1104.08,854.96,22.56,15,33.8,0.84,True,3.81,10.5
FEEDER_091,West Bengal,2024-01-14,4912.21,4398.7,10.45,8,23.3,0.62,True,3.81,7.0
FEEDER_091,Maharashtra,2024-01-15,3560.88,3243.52,8.91,6,15.3,0.76,False,7.05,15.2
FEEDER_091,Bihar,2024-01-16,4863.4,3748.14,22.93,27,41.3,0.65,False,6.71,16.6
FEEDER_091,Madhya Pradesh,2024-01-17,4359.53,3849.12,11.71,11,30.5,0.67,False,4.29,17.0
FEEDER_091,Maharashtra,2024-01-18,1408.62,1327.51,5.76,11,33.9,0.57,False,2.95,15.3
FEEDER_091,Rajasthan,2024-01-19,3207.02,2757.09,14.03,17,28.0,0.5,True,7.99,10.2
FEEDER_091,West Bengal,2024-01-20,4873.47,3946.73,19.02,18,40.7,0.63,True,7.62,1.2
FEEDER_091,Gujarat,2024-01-21,1782.87,1453.62,18.47,18,26.0,0.93,True,7.44,19.4
FEEDER_091,Madhya Pradesh,2024-01-22,4207.79,3078.56,26.84,14,19.4,0.71,True,5.57,3.4
FEEDER_091,Maharashtra,2024-01-23,3834.91,3117.8,18.7,9,36.7,0.56,True,0.72,1.2
FEEDER_091,Bihar,2024-01-24,2047.05,1423.33,30.47,28,21.4,0.84,True,7.45,11.6
FEEDER_091,Tamil Nadu,2024-01-25,2666.79,2502.36,6.17,21,18.3,0.51,False,5.42,1.6
FEEDER_091,West Bengal,2024-01-26,764.92,522.78,31.66,25,33.4,0.91,True,9.55,14.4
FEEDER_091,Uttar Pradesh,2024-01-27,940.63,742.64,21.05,19,24.6,0.82,False,7.57,5.7
FEEDER_091,Maharashtra,2024-01-28,3811.36,3182.28,16.51,6,25.4,0.92,True,0.85,15.4
FEEDER_091,West Bengal,2024-01-29,4892.88,4281.73,12.49,7,28.9,0.66,False,4.86,4.3
FEEDER_091,Tamil Nadu,2024-01-30,1292.84,1209.27,6.46,3,44.3,0.71,True,7.8,4.2
FEEDER_092,Bihar,2024-01-01,1337.93,923.37,30.99,26,19.3,0.46,True,1.75,11.7
FEEDER_092,Gujarat,2024-01-02,4892.37,4279.11,12.54,20,21.7,0.77,True,6.88,5.6
FEEDER_092,Uttar Pradesh,2024-01-03,3427.37,2399.47,29.99,2,31.8,0.44,True,7.72,12.4
FEEDER_092,Tamil Nadu,2024-01-04,1021.21,666.44,34.74,22,24.1,0.84,False,1.96,16.4
FEEDER_092,Uttar Pradesh,2024-01-05,1957.76,1842.4,5.89,6,42.7,0.8,False,3.14,14.0
FEEDER_092,Rajasthan,2024-01-06,4654.27,3946.91,15.2,17,40.7,0.49,False,8.51,18.6
FEEDER_092,Tamil Nadu,2024-01-07,3063.03,2311.91,24.52,4,32.8,0.68,False,7.3,16.4
FEEDER_092,Bihar,2024-01-08,1709.21,1132.82,33.72,23,24.0,0.89,True,6.02,18.2
FEEDER_092,Rajasthan,2024-01-09,4146.06,2801.0,32.44,20,22.2,0.57,True,7.28,18.1
FEEDER_092,Maharashtra,2024-01-10,3047.15,2377.72,21.97,30,20.7,0.47,True,0.65,3.1
FEEDER_092,Madhya Pradesh,2024-01-11,3973.6,2992.49,24.69,7,26.3,0.7,True,2.24,16.8
FEEDER_092,Maharashtra,2024-01-12,4940.77,3386.39,31.46,17,26.7,0.55,True,7.12,9.9
FEEDER_092,West Bengal,2024-01-13,3457.63,2746.92,20.55,23,20.7,0.55,True,7.88,11.0
FEEDER_092,Gujarat,2024-01-14,1185.26,878.16,25.91,28,23.8,0.95,False,5.28,17.6
FEEDER_092,Rajasthan,2024-01-15,1840.74,1433.42,22.13,18,40.3,0.75,True,6.25,16.5
FEEDER_092,West Bengal,2024-01-16,1494.49,1099.72,26.41,23,25.6,0.54,True,8.94,7.1
FEEDER_092,Bihar,2024-01-17,3948.45,3420.44,13.37,15,30.4,0.84,True,3.07,0.6
FEEDER_092,Rajasthan,2024-01-18,3220.33,2162.91,32.84,2,26.0,0.58,False,3.31,5.9
FEEDER_092,Gujarat,2024-01-19,1955.6,1815.74,7.15,5,22.6,0.51,True,4.38,18.0
FEEDER_092,Bihar,2024-01-20,1117.32,947.82,15.17,2,17.6,0.85,False,7.59,7.9
FEEDER_092,Uttar Pradesh,2024-01-21,3723.1,3378.15,9.27,15,25.9,0.93,True,9.9,3.9
FEEDER_092,Tamil Nadu,2024-01-22,610.98,488.91,19.98,20,45.0,0.46,True,6.33,5.6
FEEDER_092,Tamil Nadu,2024-01-23,3446.63,2486.3,27.86,18,37.2,0.91,False,2.6,18.9
FEEDER_092,Rajasthan,2024-01-24,1215.78,1011.35,16.81,16,25.5,0.68,False,2.91,4.4
FEEDER_092,West Bengal,2024-01-25,3056.11,2502.64,18.11,27,30.4,0.87,True,4.45,3.2
FEEDER_092,Rajasthan,2024-01-26,3961.82,2928.08,26.09,29,38.7,0.59,False,2.97,2.4
FEEDER_092,Uttar Pradesh,2024-01-27,3549.8,3009.56,15.22,11,19.2,0.46,True,2.97,14.9
FEEDER_092,Gujarat,2024-01-28,3613.55,2463.91,31.81,3,24.9,0.44,False,6.18,11.9
FEEDER_092,Uttar Pradesh,2024-01-29,2986.57,2462.01,17.56,22,32.1,0.89,False,10.0,13.5
FEEDER_092,Bihar,2024-01-30,2740.59,2358.93,13.93,12,24.4,0.65,True,1.51,3.7
FEEDER_093,Gujarat,2024-01-01,4088.31,3811.77,6.76,6,43.0,0.6,True,3.05,1.9
FEEDER_093,Bihar,2024-01-02,938.02,886.2,5.52,30,33.7,0.51,True,6.58,0.3
FEEDER_093,Maharashtra,2024-01-03,3849.39,3129.38,18.7,1,27.5,0.57,False,1.74,3.4
FEEDER_093,Gujarat,2024-01-04,3612.65,2927.2,18.97,30,18.5,0.66,False,7.59,18.4
FEEDER_093,Uttar Pradesh,2024-01-05,3099.75,2035.99,34.32,27,31.2,0.74,False,4.99,4.5
FEEDER_093,Tamil Nadu,2024-01-06,2627.23,1886.23,28.2,19,39.2,0.88,False,1.02,5.9
FEEDER_093,Bihar,2024-01-07,4393.65,3450.64,21.46,10,17.5,0.4,False,5.96,19.1
FEEDER_093,Madhya Pradesh,2024-01-08,1091.15,801.8,26.52,21,39.2,0.67,False,7.5,13.4
FEEDER_093,Tamil Nadu,2024-01-09,1068.0,899.83,15.75,14,36.4,0.55,False,9.24,1.1
FEEDER_093,Gujarat,2024-01-10,3229.69,2303.57,28.68,15,22.6,0.6,True,0.61,3.9
FEEDER_093,West Bengal,2024-01-11,4211.09,3144.84,25.32,7,33.4,0.63,False,5.71,4.0
FEEDER_093,Tamil Nadu,2024-01-12,4086.07,3648.92,10.7,19,24.9,0.87,False,3.75,6.3
FEEDER_093,Maharashtra,2024-01-13,992.25,700.53,29.4,15,25.6,0.5,False,8.91,10.9
FEEDER_093,Uttar Pradesh,2024-01-14,2966.65,2668.99,10.03,1,35.7,0.74,False,3.52,19.4
FEEDER_093,Uttar Pradesh,2024-01-15,3805.99,3360.24,11.71,2,42.7,0.47,True,7.2,14.5
FEEDER_093,Rajasthan,2024-01-16,3221.08,2120.79,34.16,5,19.0,0.46,False,2.81,12.0
FEEDER_093,Madhya Pradesh,2024-01-17,1259.34,1085.92,13.77,24,43.9,0.56,False,2.87,12.7
FEEDER_093,Maharashtra,2024-01-18,4628.73,4263.31,7.89,23,44.1,0.94,True,5.6,13.4
FEEDER_093,West Bengal,2024-01-19,4307.73,3135.76,27.21,18,33.9,0.87,False,1.21,8.9
FEEDER_093,Bihar,2024-01-20,3905.88,2571.76,34.16,20,36.7,0.5,False,2.86,4.3
FEEDER_093,Maharashtra,2024-01-21,3234.42,2467.88,23.7,24,30.4,0.47,False,3.77,12.3
FEEDER_093,Bihar,2024-01-22,2814.03,2078.67,26.13,6,41.7,0.72,True,7.43,8.6
FEEDER_093,Rajasthan,2024-01-23,4467.53,3230.74,27.68,10,35.8,0.86,False,5.78,13.5
FEEDER_093,Madhya Pradesh,2024-01-24,2052.56,1816.36,11.51,29,44.2,0.75,True,9.49,3.5
FEEDER_093,Gujarat,2024-01-25,4110.12,2860.01,30.42,20,18.4,0.68,True,7.95,7.4
FEEDER_093,West Bengal,2024-01-26,3298.77,2333.83,29.25,28,17.7,0.46,True,4.52,9.4
FEEDER_093,Rajasthan,2024-01-27,3867.2,2629.98,31.99,24,33.0,0.72,False,5.38,4.6
FEEDER_093,Bihar,2024-01-28,4589.37,3057.7,33.37,23,20.3,0.49,False,4.96,5.4
FEEDER_093,Gujarat,2024-01-29,1829.02,1478.17,19.18,10,44.4,0.87,False,9.69,8.8
FEEDER_093,Rajasthan,2024-01-30,3966.97,2845.98,28.26,20,27.5,0.41,False,2.4,18.5
FEEDER_094,Madhya Pradesh,2024-01-01,4837.3,3453.79,28.6,2,37.1,0.79,False,3.52,14.9
FEEDER_094,Maharashtra,2024-01-02,4029.84,2977.2,26.12,4,33.0,0.6,True,4.64,16.3
FEEDER_094,Tamil Nadu,2024-01-03,1670.89,1536.44,8.05,19,30.4,0.62,True,4.02,19.0
FEEDER_094,Bihar,2024-01-04,1031.15,958.67,7.03,18,42.7,0.87,False,5.41,19.2
FEEDER_094,Tamil Nadu,2024-01-05,2695.1,2091.73,22.39,24,35.8,0.86,True,3.98,9.5
FEEDER_094,West Bengal,2024-01-06,1798.62,1319.04,26.66,2,34.2,0.72,False,6.17,15.1
FEEDER_094,Maharashtra,2024-01-07,2614.06,2398.72,8.24,9,37.6,0.44,True,0.69,9.5
FEEDER_094,Maharashtra,2024-01-08,3142.55,2772.08,11.79,16,40.1,0.52,False,9.2,11.4
FEEDER_094,West Bengal,2024-01-09,4461.57,4041.55,9.41,14,17.7,0.66,False,5.53,4.3
FEEDER_094,Gujarat,2024-01-10,537.66,453.56,15.64,26,22.0,0.7,False,6.45,11.6
FEEDER_094,Uttar Pradesh,2024-01-11,629.5,506.0,19.62,11,21.4,0.87,False,0.63,15.0
FEEDER_094,Rajasthan,2024-01-12,727.81,666.27,8.45,13,17.2,0.75,False,6.25,13.1
FEEDER_094,Madhya Pradesh,2024-01-13,4701.73,4163.54,11.45,24,30.4,0.61,True,1.32,5.5
FEEDER_094,Madhya Pradesh,2024-01-14,2526.04,1879.87,25.58,16,39.8,0.79,True,6.3,3.0
FEEDER_094,Bihar,2024-01-15,521.63,422.77,18.95,15,35.6,0.52,False,9.56,17.5
FEEDER_094,Uttar Pradesh,2024-01-16,4178.1,3364.88,19.46,30,20.0,0.47,False,6.23,19.6
FEEDER_094,Gujarat,2024-01-17,4304.42,4039.26,6.16,10,43.1,0.83,False,8.28,12.4
FEEDER_094,Maharashtra,2024-01-18,1637.79,1245.72,23.94,20,37.7,0.62,False,6.92,9.9
FEEDER_094,Rajasthan,2024-01-19,2935.46,2117.83,27.85,1,31.9,0.77,True,5.77,18.1
FEEDER_094,Uttar Pradesh,2024-01-20,2571.23,2272.93,11.6,20,15.5,0.58,True,6.48,8.4
FEEDER_094,Rajasthan,2024-01-21,573.58,472.55,17.61,26,37.7,0.43,False,8.72,5.8
FEEDER_094,Madhya Pradesh,2024-01-22,4052.19,2688.54,33.65,29,36.7,0.67,True,1.63,14.8
FEEDER_094,Rajasthan,2024-01-23,3679.49,3228.36,12.26,13,25.6,0.85,True,6.38,4.4
FEEDER_094,Bihar,2024-01-24,625.2,535.49,14.35,17,25.3,0.49,False,9.79,0.3
FEEDER_094,Tamil Nadu,2024-01-25,2489.07,1999.53,19.67,7,20.5,0.61,False,4.86,8.9
FEEDER_094,West Bengal,2024-01-26,1997.58,1334.29,33.2,5,21.8,0.67,True,3.74,17.0
FEEDER_094,Tamil Nadu,2024-01-27,2561.28,1869.46,27.01,2,39.0,0.5,False,7.9,18.7
FEEDER_094,West Bengal,2024-01-28,1315.37,1031.0,21.62,6,20.9,0.82,False,7.94,18.8
FEEDER_094,Madhya Pradesh,2024-01-29,4462.13,3129.05,29.88,24,24.1,0.83,True,7.97,11.6
FEEDER_094,Gujarat,2024-01-30,627.52,564.4,10.06,11,27.2,0.78,True,4.92,0.8
FEEDER_095,Rajasthan,2024-01-01,2528.54,2143.08,15.24,29,33.5,0.58,True,4.23,6.0
FEEDER_095,Gujarat,2024-01-02,4106.14,3523.04,14.2,10,20.9,0.91,False,4.32,8.4
FEEDER_095,Maharashtra,2024-01-03,1312.13,1112.2,15.24,28,23.4,0.45,True,7.95,9.6
FEEDER_095,West Bengal,2024-01-04,3384.11,3094.99,8.54,26,24.7,0.43,True,0.8,1.5
FEEDER_095,Maharashtra,2024-01-05,3951.36,2892.72,26.79,24,42.7,0.6,False,4.74,1.0
FEEDER_095,Bihar,2024-01-06,4204.64,3818.94,9.17,6,32.7,0.43,False,9.35,19.3
FEEDER_095,Rajasthan,2024-01-07,4116.95,3855.9,6.34,5,23.4,0.43,True,3.56,8.6
FEEDER_095,Gujarat,2024-01-08,3970.27,3439.43,13.37,4,37.7,0.83,True,0.59,4.3
FEEDER_095,Rajasthan,2024-01-09,2861.17,1964.18,31.35,30,43.2,0.63,True,7.27,0.1
FEEDER_095,Maharashtra,2024-01-10,4084.8,3807.78,6.78,1,22.0,0.47,False,4.88,19.0
FEEDER_095,Tamil Nadu,2024-01-11,616.68,481.27,21.96,14,29.0,0.78,True,4.99,16.2
FEEDER_095,Rajasthan,2024-01-12,3844.81,2735.84,28.84,25,21.9,0.88,True,6.12,5.8
FEEDER_095,Rajasthan,2024-01-13,4043.14,2704.42,33.11,1,19.7,0.78,False,8.63,18.2
FEEDER_095,Tamil Nadu,2024-01-14,2974.87,2148.71,27.77,30,20.8,0.76,False,8.34,11.2
FEEDER_095,Madhya Pradesh,2024-01-15,1409.26,1153.77,18.13,29,31.2,0.93,False,7.26,12.5
FEEDER_095,Madhya Pradesh,2024-01-16,3041.27,2457.73,19.19,8,32.1,0.63,False,6.1,9.0
FEEDER_095,Madhya Pradesh,2024-01-17,2815.12,1856.35,34.06,3,37.5,0.69,True,7.15,4.9
FEEDER_095,Rajasthan,2024-01-18,2091.73,1970.6,5.79,13,36.5,0.78,True,7.39,17.4
FEEDER_095,Rajasthan,2024-01-19,2214.69,1934.34,12.66,6,20.9,0.68,False,8.99,15.8
FEEDER_095,Maharashtra,2024-01-20,4376.24,4100.79,6.29,24,28.6,0.7,False,2.82,18.0
FEEDER_095,Tamil Nadu,2024-01-21,1819.41,1545.15,15.07,29,27.9,0.62,False,7.46,12.0
FEEDER_095,Tamil Nadu,2024-01-22,604.68,549.34,9.15,28,32.7,0.79,False,5.65,18.6
FEEDER_095,Uttar Pradesh,2024-01-23,2814.89,2059.92,26.82,6,31.0,0.64,False,9.1,11.2
FEEDER_095,West Bengal,2024-01-24,1042.89,989.94,5.08,8,35.0,0.78,True,7.4,0.6
FEEDER_095,Bihar,2024-01-25,2600.76,1725.44,33.66,29,24.2,0.72,False,9.33,5.5
FEEDER_095,Tamil Nadu,2024-01-26,3857.89,2764.17,28.35,19,24.5,0.51,False,1.4,11.5
FEEDER_095,Rajasthan,2024-01-27,1850.72,1486.58,19.68,7,22.1,0.62,False,8.77,14.4
FEEDER_095,Maharashtra,2024-01-28,517.23,356.58,31.06,21,40.7,0.48,True,7.33,2.2
